DateTime,evap
2005-07-21,-3.80011971354334e-08
2005-07-22,-4.17253397191601e-08
2005-07-23,-4.88161759526429e-08
2005-07-24,-8.81049123045665e-08
2005-07-25,-1.44651053654548e-08
2005-07-26,-4.24857431945479e-08
2005-07-27,-3.73876540913936e-08
2005-07-28,-5.76929973390289e-08
2005-07-29,-2.29472977069454e-08
2005-07-30,-4.91183523548273e-08
2005-07-31,-3.59101764596236e-08
2005-08-01,-5.83071340767287e-08
2005-08-02,-3.57950275355314e-08
2005-08-03,-4.3490152543941e-08
2005-08-04,-3.37446854800907e-08
2005-08-05,-3.46633475086426e-08
2005-08-06,-6.28824026589714e-08
2005-08-07,-1.56271697501642e-08
2005-08-08,-4.02489059295391e-08
2005-08-09,-2.17714420372811e-08
2005-08-10,-4.02203020642951e-08
2005-08-11,-3.6155038413301e-08
2005-08-12,-4.41449958752578e-08
2005-08-13,-3.55199087093371e-08
2005-08-14,-2.57516936270713e-08
2005-08-15,-2.92849487307884e-08
2005-08-16,-1.64877696133726e-08
2005-08-17,-5.16367088004767e-08
2005-08-18,-8.31639987160979e-08
2005-08-19,-3.30186409736826e-08
2005-08-20,-6.38154996006111e-08
2005-08-21,-3.15929236335763e-08
2005-08-22,-2.61166364572799e-08
2005-08-23,-6.47417108578499e-08
2005-08-24,-5.13409971334939e-08
2005-08-25,-5.91563134402112e-08
2005-08-26,-4.53522686875374e-08
2005-08-27,-2.43471516872643e-08
2005-08-28,-4.41904822421247e-08
2005-08-29,-2.44195394485965e-08
2005-08-30,-1.93607069778115e-08
2005-08-31,-1.80706438825232e-08
2005-09-01,-1.95195263675881e-08
2005-09-02,-4.48536402648857e-08
2005-09-03,-4.61250866577655e-08
2005-09-04,-4.91686548538316e-08
2005-09-05,-5.80472804350182e-08
2005-09-06,-2.54254142749281e-08
2005-09-07,-3.69253157943732e-08
2005-09-08,-3.31773491711563e-08
2005-09-09,-2.86291110942825e-08
2005-09-10,-5.61380799008343e-08
2005-09-11,-6.12061155968931e-08
2005-09-12,-4.93629946256937e-08
2005-09-13,-1.34582501680201e-08
2005-09-14,-9.6607337782268e-09
2005-09-15,-2.61398335934302e-08
2005-09-16,-1.14442300349116e-08
2005-09-17,-3.52942622693244e-08
2005-09-18,-2.05058387218946e-08
2005-09-19,-3.85097304903941e-08
2005-09-20,-2.35820520334254e-08
2005-09-21,-4.38852964931041e-08
2005-09-22,-3.95539494693974e-08
2005-09-23,-4.98250569194279e-08
2005-09-24,-5.24095556702732e-08
2005-09-25,-2.01210643245588e-08
2005-09-26,-3.79296302469158e-08
2005-09-27,-2.01518488070683e-08
2005-09-28,-5.92971856804212e-08
2005-09-29,-6.02712113217757e-08
2005-09-30,-9.33305062178004e-08
2005-10-01,-2.61175574854055e-08
2005-10-02,-3.56412646821725e-08
2005-10-03,-1.84986930811914e-08
2005-10-04,-2.23215166652557e-08
2005-10-05,-1.65067071965625e-08
2005-10-06,-1.46898620727665e-08
2005-10-07,-8.5179145740247e-09
2005-10-08,-4.87483827334716e-09
2005-10-09,0
2005-10-10,-3.13906018022463e-08
2005-10-11,-8.06122920804168e-09
2005-10-12,-3.14770490185947e-08
2005-10-13,-7.03032529261756e-08
2005-10-14,-4.74105292629142e-08
2005-10-15,-1.19186532386543e-08
2005-10-16,-6.25630851355728e-08
2005-10-17,-9.75052700909792e-08
2005-10-18,-5.63354285206542e-08
2005-10-19,-3.53861183929961e-08
2005-10-20,-2.9690893446234e-08
2005-10-21,-4.96601014309967e-08
2005-10-22,-3.38119131747632e-08
2005-10-23,-4.67189020998314e-08
2005-10-24,-3.3218588491591e-08
2005-10-25,-2.59299364996833e-08
2005-10-26,-5.55645024065516e-08
2005-10-27,-5.729119910561e-08
2005-10-28,-2.56366853438561e-08
2005-10-29,-1.27382238269347e-08
2005-10-30,-4.94604843097086e-08
2005-10-31,-2.17508816044846e-08
2005-11-01,-2.06592361881685e-08
2005-11-02,-2.00857178333879e-08
2005-11-03,-4.17968140421736e-08
2005-11-04,-2.11802601949071e-08
2005-11-05,-1.39896576454132e-08
2005-11-06,-7.14381677103339e-10
2005-11-07,0
2005-11-08,-4.85208013184024e-08
2005-11-09,-4.31246187429895e-08
2005-11-10,-5.52714075414055e-08
2005-11-11,-6.10025882235728e-08
2005-11-12,-4.46523777654512e-08
2005-11-13,-1.78196599038615e-08
2005-11-14,-1.38108615489534e-08
2005-11-15,-2.30600582073296e-08
2005-11-16,-1.61158141096417e-08
2005-11-17,0
2005-11-18,-3.66317941158931e-08
2005-11-19,-3.94544596521715e-08
2005-11-20,-2.2485016935091e-08
2005-11-21,-2.08080878630885e-08
2005-11-22,-1.46350174549066e-08
2005-11-23,-5.65458660149904e-08
2005-11-24,-2.29535986089973e-08
2005-11-25,-2.52353322675241e-08
2005-11-26,-1.83565363018191e-08
2005-11-27,-1.81505425963694e-08
2005-11-28,-1.70640346830296e-08
2005-11-29,-1.09835699923138e-08
2005-11-30,0
2005-12-01,0
2005-12-02,-7.17419533821198e-09
2005-12-03,-3.79146518896941e-08
2005-12-04,-5.67477139525603e-08
2005-12-05,-1.41709114153557e-08
2005-12-06,-1.01546742620508e-08
2005-12-07,-2.95982666997271e-08
2005-12-08,-7.17871359871336e-08
2005-12-09,-1.26047517279336e-08
2005-12-10,-2.96311866619238e-08
2005-12-11,-1.12804106328139e-08
2005-12-12,-8.86290423953477e-09
2005-12-13,-1.64021496594765e-08
2005-12-14,-3.1669011687928e-08
2005-12-15,-2.37082767142408e-08
2005-12-16,-2.96313720256045e-09
2005-12-17,-2.15438156619372e-09
2005-12-18,-8.84751444567838e-09
2005-12-19,-8.8885000604313e-09
2005-12-20,-1.93454550640985e-08
2005-12-21,-8.97832338338962e-09
2005-12-22,-7.97131682920522e-09
2005-12-23,-4.425406271209e-09
2005-12-24,-7.93120725965089e-10
2005-12-25,0
2005-12-26,0
2005-12-27,-2.92018558968927e-09
2005-12-28,-1.67429389295492e-09
2005-12-29,-2.81934743222477e-09
2005-12-30,0
2005-12-31,-3.17904496762698e-09
2006-01-01,-7.10972719470547e-09
2006-01-02,-2.27014810992929e-09
2006-01-03,-4.22900889980658e-10
2006-01-04,-1.44534753949985e-09
2006-01-05,-5.45954406470106e-09
2006-01-06,0
2006-01-07,-7.41696955486601e-09
2006-01-08,-1.70728843562267e-09
2006-01-09,0
2006-01-10,0
2006-01-11,0
2006-01-12,0
2006-01-13,0
2006-01-14,0
2006-01-15,0
2006-01-16,-2.85598095137289e-08
2006-01-17,-8.27248943858389e-09
2006-01-18,-3.04687340964892e-09
2006-01-19,0
2006-01-20,0
2006-01-21,0
2006-01-22,0
2006-01-23,-3.75826523873219e-09
2006-01-24,-6.45092279443327e-11
2006-01-25,0
2006-01-26,0
2006-01-27,-5.08068302968978e-09
2006-01-28,0
2006-01-29,0
2006-01-30,-5.31043659639725e-10
2006-01-31,-2.95391904969282e-09
2006-02-01,-6.5486104516364e-10
2006-02-02,0
2006-02-03,0
2006-02-04,0
2006-02-05,0
2006-02-06,-1.42199817127476e-09
2006-02-07,-2.42311944113328e-08
2006-02-08,-2.14112296015218e-08
2006-02-09,-2.05599030439766e-08
2006-02-10,-1.3557316770846e-08
2006-02-11,-1.95882211702139e-08
2006-02-12,-1.31105595953848e-09
2006-02-13,-1.8181871364996e-08
2006-02-14,-7.97947682489016e-09
2006-02-15,-4.89786990395644e-09
2006-02-16,0
2006-02-17,0
2006-02-18,-2.57625165265382e-08
2006-02-19,-2.72560358886454e-08
2006-02-20,-1.33313743885313e-08
2006-02-21,-7.65398741711708e-09
2006-02-22,-8.0460243629304e-09
2006-02-23,-3.05906150804015e-09
2006-02-24,-1.17575442704031e-11
2006-02-25,-8.63997413846671e-09
2006-02-26,-6.95594031465039e-09
2006-02-27,-1.64889292510302e-08
2006-02-28,-8.51829252577723e-09
2006-03-01,-1.50058636344372e-08
2006-03-02,-4.15664874184434e-09
2006-03-03,-5.44490384441903e-09
2006-03-04,-1.65398928860981e-08
2006-03-05,-6.33789591631529e-09
2006-03-06,-1.30446954164144e-09
2006-03-07,-4.60861195336497e-09
2006-03-08,-4.16693204946341e-09
2006-03-09,-5.66828692060476e-11
2006-03-10,-2.73178851441682e-09
2006-03-11,0
2006-03-12,0
2006-03-13,0
2006-03-14,0
2006-03-15,-3.38000626348388e-08
2006-03-16,-5.79328802722765e-08
2006-03-17,-4.73296340980081e-08
2006-03-18,-5.27897993383643e-08
2006-03-19,-4.79498919792851e-08
2006-03-20,-4.2934545873229e-08
2006-03-21,-5.40921940362745e-08
2006-03-22,-1.51124530648791e-08
2006-03-23,-2.10411251838729e-08
2006-03-24,-5.79206562916399e-09
2006-03-25,-1.83056378566771e-09
2006-03-26,-4.35881795970648e-09
2006-03-27,-1.68494920435542e-08
2006-03-28,-1.64676361476052e-08
2006-03-29,-7.29776372053345e-09
2006-03-30,-1.06793509485002e-08
2006-03-31,-5.46348088135583e-09
2006-04-01,0
2006-04-02,0
2006-04-03,-2.07566760030869e-08
2006-04-04,-1.64893344676124e-08
2006-04-05,-2.0332981493062e-08
2006-04-06,-1.27900886030834e-08
2006-04-07,-1.3275146246998e-08
